ID,TargetRLF1,TargetR1F1,TargetLLM
ID_TS_Eng_Uga_F206C269,"Syphilis often has no symptoms, but it can cause serious health problems, even without symptoms. If symptoms occur, they may not appear until several weeks after having sex with a partner who has syphilis. Primary and secondary stages of the disease include: a change in vaginal discharge (mucus-like or clear discharge that may be smelly) , bleeding between menstrual periods or after sex, pain or discomfort in the lower abdomen and burning sensation when urinating. Symptoms can include painful, recurring blisters or ulcers. New infections may cause redness, pain, soreness and painful bowel movements. As the disease progresses, it can lead to joint pain, wounds in the testicles, fever, swollen lymph nodes and fatigue. In babies, eye infection can cause swollen eyelids, skin lesions and eyes (pulmonary arthritis), which can damage their sight. If the disease is spread throughout the body, symptoms can be difficult to describe.","Syphilis often has no symptoms, but it can cause serious health problems, even without symptoms. If symptoms occur, they may not appear until several weeks after having sex with a partner who has syphilis. Primary and secondary stages of the disease include: a change in vaginal discharge (mucus-like or clear discharge that may be smelly) , bleeding between menstrual periods or after sex, pain or discomfort in the lower abdomen and burning sensation when urinating. Symptoms can include painful, recurring blisters or ulcers. New infections may cause redness, pain, soreness and painful bowel movements. As the disease progresses, it can lead to joint pain, wounds in the testicles, fever, swollen lymph nodes and fatigue. In babies, eye infection can cause swollen eyelids, skin lesions and eyes (pulmonary arthritis), which can damage their sight. If the disease is spread throughout the body, symptoms can be difficult to describe.","Syphilis often has no symptoms, but it can cause serious health problems, even without symptoms. If symptoms occur, they may not appear until several weeks after having sex with a partner who has syphilis. Primary and secondary stages of the disease include: a change in vaginal discharge (mucus-like or clear discharge that may be smelly) , bleeding between menstrual periods or after sex, pain or discomfort in the lower abdomen and burning sensation when urinating. Symptoms can include painful, recurring blisters or ulcers. New infections may cause redness, pain, soreness and painful bowel movements. As the disease progresses, it can lead to joint pain, wounds in the testicles, fever, swollen lymph nodes and fatigue. In babies, eye infection can cause swollen eyelids, skin lesions and eyes (pulmonary arthritis), which can damage their sight. If the disease is spread throughout the body, symptoms can be difficult to describe."
ID_TS_Eng_Uga_0B19F88E,"A Chlamydia also known as Chlamydial Genitourinary infection test detects the bacteria that cause chlamydia, a sexually transmitted infection (STI) so as to get treatment. Your provider takes a sample of urine or secretions from your vagina, penis or rectum and sends it to a lab for testing using a test called NAATs (short for nucleic acid amplification tests), which is very accurate and easy to take. Results are usually ready in a day. Less often, providers use a cell culture to test for chlamydiae. In this case, your provider swabs/wipes your vagina and urethra accordingly. They send the cells to your lab to test. If bacteria are present, they will grow, which indicates an infection. Providers may choose this type of chlamycinoma test to detect infections in the anus. Or they may use a swab or swab sample to see if infections are present. Your need for testing depends on your personal risk. There are no risks involved with these tests. Rarely the results of the tests may be inconclusive or unclear and you may need to give another sample.","A Chlamydia also known as Chlamydial Genitourinary infection test detects the bacteria that cause chlamydia, a sexually transmitted infection (STI) so as to get treatment. Your provider takes a sample of urine or secretions from your vagina, penis or rectum and sends it to a lab for testing using a test called NAATs (short for nucleic acid amplification tests), which is very accurate and easy to take. Results are usually ready in a day. Less often, providers use a cell culture to test for chlamydiae. In this case, your provider swabs/wipes your vagina and urethra accordingly. They send the cells to your lab to test. If bacteria are present, they will grow, which indicates an infection. Providers may choose this type of chlamycinoma test to detect infections in the anus. Or they may use a swab or swab sample to see if infections are present. Your need for testing depends on your personal risk. There are no risks involved with these tests. Rarely the results of the tests may be inconclusive or unclear and you may need to give another sample.","A Chlamydia also known as Chlamydial Genitourinary infection test detects the bacteria that cause chlamydia, a sexually transmitted infection (STI) so as to get treatment. Your provider takes a sample of urine or secretions from your vagina, penis or rectum and sends it to a lab for testing using a test called NAATs (short for nucleic acid amplification tests), which is very accurate and easy to take. Results are usually ready in a day. Less often, providers use a cell culture to test for chlamydiae. In this case, your provider swabs/wipes your vagina and urethra accordingly. They send the cells to your lab to test. If bacteria are present, they will grow, which indicates an infection. Providers may choose this type of chlamycinoma test to detect infections in the anus. Or they may use a swab or swab sample to see if infections are present. Your need for testing depends on your personal risk. There are no risks involved with these tests. Rarely the results of the tests may be inconclusive or unclear and you may need to give another sample."
ID_TS_Eng_Uga_BA2C98CE,"Chlamydia or Chlamydial Genitourinary Infection is a common preventable and curable bacterial sexually transmitted infection that affects both men and women and is caused by the bacterium named Neisseria chlamydia trachomatis. Certain medicines can manage the symptoms, but the infection is not curable.","Chlamydia or Chlamydial Genitourinary Infection is a common preventable and curable bacterial sexually transmitted infection that affects both men and women and is caused by the bacterium named Neisseria chlamydia trachomatis. Certain medicines can manage the symptoms, but the infection is not curable.","Chlamydia or Chlamydial Genitourinary Infection is a common preventable and curable bacterial sexually transmitted infection that affects both men and women and is caused by the bacterium named Neisseria chlamydia trachomatis. Certain medicines can manage the symptoms, but the infection is not curable."
ID_TS_Eng_Uga_C8819065,"The best way to remember to take contraception is to abstain from sex. If you are sexually active, it's important to take the pill as prescribed by your healthcare provider.","The best way to remember to take contraception is to abstain from sex. If you are sexually active, it's important to take the pill as prescribed by your healthcare provider.","The best way to remember to take contraception is to abstain from sex. If you are sexually active, it's important to take the pill as prescribed by your healthcare provider."
ID_TS_Eng_Uga_E8A3F341,"This is a question about, Chlamydia. Yes. If you are diagnosed with chlamydia, you can have sex again at any time.","This is a question about, Chlamydia. Yes. If you are diagnosed with chlamydia, you can have sex again at any time.","This is a question about, Chlamydia. Yes. If you are diagnosed with chlamydia, you can have sex again at any time."
ID_TS_Eng_Uga_DDF275EB,"HIV (Human Immunodeficiency Virus) is a virus that attacks the immune system, specifically CD4 cells (T cells), which play a crucial role in the body's ability to fight off infections. HIV is primarily transmitted through specific routes, such as unprotected sexual intercourse, sharing needles, or from mother to child during childbirth or breastfeeding.","HIV (Human Immunodeficiency Virus) is a virus that attacks the immune system, specifically CD4 cells (T cells), which play a crucial role in the body's ability to fight off infections. HIV is primarily transmitted through specific routes, such as unprotected sexual intercourse, sharing needles, or from mother to child during childbirth or breastfeeding.","HIV (Human Immunodeficiency Virus) is a virus that attacks the immune system, specifically CD4 cells (T cells), which play a crucial role in the body's ability to fight off infections. HIV is primarily transmitted through specific routes, such as unprotected sexual intercourse, sharing needles, or from mother to child during childbirth or breastfeeding."
ID_TS_Eng_Uga_A8ADDF36,"If you're ready for sex, it's important to recognize that your body is ready for it. Here are some steps to consider: Choose the Right Time: If you feel ready for sexual activity, talk to a trusted adult, such as a parent, teacher, healthcare provider, or a sexual health professional. Remember that everyone's experiences are unique, and you deserve to feel safe and supportive.","If you're ready for sex, it's important to recognize that your body is ready for it. Here are some steps to consider: Choose the Right Time: If you feel ready for sexual activity, talk to a trusted adult, such as a parent, teacher, healthcare provider, or a sexual health professional. Remember that everyone's experiences are unique, and you deserve to feel safe and supportive.","If you're ready for sex, it's important to recognize that your body is ready for it. Here are some steps to consider: Choose the Right Time: If you feel ready for sexual activity, talk to a trusted adult, such as a parent, teacher, healthcare provider, or a sexual health professional. Remember that everyone's experiences are unique, and you deserve to feel safe and supportive."
ID_TS_Eng_Uga_857DD3B3,"Syphilis develops in stages. The stages of syphilis are: primary, secondary, latent and late (tertiary) syphilitic infections. The infection can be asymptomatic at any stage of the body but can also be life-threatening. The symptoms can range from mild irritation to severe inflammation of the brain, heart, and other parts. The only way to know for sure is by visiting a primary doctor.","Syphilis develops in stages. The stages of syphilis are: primary, secondary, latent and late (tertiary) syphilitic infections. The infection can be asymptomatic at any stage of the body but can also be life-threatening. The symptoms can range from mild irritation to severe inflammation of the brain, heart, and other parts. The only way to know for sure is by visiting a primary doctor.","Syphilis develops in stages. The stages of syphilis are: primary, secondary, latent and late (tertiary) syphilitic infections. The infection can be asymptomatic at any stage of the body but can also be life-threatening. The symptoms can range from mild irritation to severe inflammation of the brain, heart, and other parts. The only way to know for sure is by visiting a primary doctor."
ID_TS_Eng_Uga_4D37A539,"Dealing with anxiety and depression can be challenging, but it's important to work closely with mental health professionals who specialize in mental health. Here are some tips for managing depression and anxiety: Seek Support: If you're struggling with depression, seek support from a mental health professional, such as a counsellor, counselor, or therapist. Practice Self-Care: Talk to a trusted adult about your feelings, feelings, and preferences for support and support. Remember that self-care is the only way to cope with stress and depression.","Dealing with anxiety and depression can be challenging, but it's important to work closely with mental health professionals who specialize in mental health. Here are some tips for managing depression and anxiety: Seek Support: If you're struggling with depression, seek support from a mental health professional, such as a counsellor, counselor, or therapist. Practice Self-Care: Talk to a trusted adult about your feelings, feelings, and preferences for support and support. Remember that self-care is the only way to cope with stress and depression.","Dealing with anxiety and depression can be challenging, but it's important to work closely with mental health professionals who specialize in mental health. Here are some tips for managing depression and anxiety: Seek Support: If you're struggling with depression, seek support from a mental health professional, such as a counsellor, counselor, or therapist. Practice Self-Care: Talk to a trusted adult about your feelings, feelings, and preferences for support and support. Remember that self-care is the only way to cope with stress and depression."
ID_TS_Eng_Uga_75424646,"Chlamydia infections also known as Chlamydial Genitourinary Infections spread through sexual contact, when vaginal fluid or semen containing the bacteria that causes chlamydia travels from one person to another. Sexual contact includes all kinds of sex, including sex that doesnt involve penetration or ejaculation. There are lots of ways that the fluids in one persons genitals can transmit the fluid to their partners penis, vagina or anus. Sex involving toys that come in contact with the toys and mucous membranes can cause a type of eye infection called itching or burning sensation when peeing.","Chlamydia infections also known as Chlamydial Genitourinary Infections spread through sexual contact, when vaginal fluid or semen containing the bacteria that causes chlamydia travels from one person to another. Sexual contact includes all kinds of sex, including sex that doesnt involve penetration or ejaculation. There are lots of ways that the fluids in one persons genitals can transmit the fluid to their partners penis, vagina or anus. Sex involving toys that come in contact with the toys and mucous membranes can cause a type of eye infection called itching or burning sensation when peeing.","Chlamydia infections also known as Chlamydial Genitourinary Infections spread through sexual contact, when vaginal fluid or semen containing the bacteria that causes chlamydia travels from one person to another. Sexual contact includes all kinds of sex, including sex that doesnt involve penetration or ejaculation. There are lots of ways that the fluids in one persons genitals can transmit the fluid to their partners penis, vagina or anus. Sex involving toys that come in contact with the toys and mucous membranes can cause a type of eye infection called itching or burning sensation when peeing."
ID_TS_Eng_Uga_A4B1F991,"This is a question about, Syphilis. No. The syphilis injection is painless, but if untreated, it damages the brain, heart, and body.","This is a question about, Syphilis. No. The syphilis injection is painless, but if untreated, it damages the brain, heart, and body.","This is a question about, Syphilis. No. The syphilis injection is painless, but if untreated, it damages the brain, heart, and body."
ID_TS_Eng_Uga_F6CA6B8B,Pre-Exposure Prophylaxis (PrEP) is a preventive strategy for preventing HIV infection in individuals who are at high risk of contracting the virus. PrEP involves taking a daily medication to lower the risk of acquiring HIV.,Pre-Exposure Prophylaxis (PrEP) is a preventive strategy for preventing HIV infection in individuals who are at high risk of contracting the virus. PrEP involves taking a daily medication to lower the risk of acquiring HIV.,Pre-Exposure Prophylaxis (PrEP) is a preventive strategy for preventing HIV infection in individuals who are at high risk of contracting the virus. PrEP involves taking a daily medication to lower the risk of acquiring HIV.
ID_TS_Eng_Uga_07F97D05,"This is a question about, Family Planning/Advocacy. It's crucial for a young lawyer who is very busy with work and wants to give birth in 2030 to a child.","This is a question about, Family Planning/Advocacy. It's crucial for a young lawyer who is very busy with work and wants to give birth in 2030 to a child.","This is a question about, Family Planning/Advocacy. It's crucial for a young lawyer who is very busy with work and wants to give birth in 2030 to a child."
ID_TS_Eng_Uga_0F9240E1,"Chlamydia or Chlamydial Genitourinary Infection is a common preventable and curable bacterial sexually transmitted infection that affects both men and women and is caused by the bacterium named chlamydia trachomatis. Chlamydiae infections manifest with inflammation of the fallopian tubes and cervix in or around the mouth. However, common symptoms of genital infection include: a change in vaginal discharge (white, yellow or grey discharge that may be smelly) , bleeding between menstrual periods or after sex, pain or discomfort in the lower abdomen and burning sensation when urinating. Common oral infections in men can cause: pain, mucus-like discharge and bleeding. If you have Lymphogranuloma Venereum (LGV), talk to your healthcare provider about getting tested and treated.","Chlamydia or Chlamydial Genitourinary Infection is a common preventable and curable bacterial sexually transmitted infection that affects both men and women and is caused by the bacterium named chlamydia trachomatis. Chlamydiae infections manifest with inflammation of the fallopian tubes and cervix in or around the mouth. However, common symptoms of genital infection include: a change in vaginal discharge (white, yellow or grey discharge that may be smelly) , bleeding between menstrual periods or after sex, pain or discomfort in the lower abdomen and burning sensation when urinating. Common oral infections in men can cause: pain, mucus-like discharge and bleeding. If you have Lymphogranuloma Venereum (LGV), talk to your healthcare provider about getting tested and treated.","Chlamydia or Chlamydial Genitourinary Infection is a common preventable and curable bacterial sexually transmitted infection that affects both men and women and is caused by the bacterium named chlamydia trachomatis. Chlamydiae infections manifest with inflammation of the fallopian tubes and cervix in or around the mouth. However, common symptoms of genital infection include: a change in vaginal discharge (white, yellow or grey discharge that may be smelly) , bleeding between menstrual periods or after sex, pain or discomfort in the lower abdomen and burning sensation when urinating. Common oral infections in men can cause: pain, mucus-like discharge and bleeding. If you have Lymphogranuloma Venereum (LGV), talk to your healthcare provider about getting tested and treated."
ID_TS_Eng_Uga_FFA361BE,"Yes, men can have sexually transmitted infections (STIs) and they should be concerned about their health and well-being.","Yes, men can have sexually transmitted infections (STIs) and they should be concerned about their health and well-being.","Yes, men can have sexually transmitted infections (STIs) and they should be concerned about their health and well-being."
ID_TS_Eng_Uga_7A9E8EEF,"Yes, there is a vaccine that can protect against sexually transmitted infections (STIs), including HIV (Human Immunodeficiency Virus).","Yes, there is a vaccine that can protect against sexually transmitted infections (STIs), including HIV (Human Immunodeficiency Virus).","Yes, there is a vaccine that can protect against sexually transmitted infections (STIs), including HIV (Human Immunodeficiency Virus)."
ID_TS_Eng_Uga_D8E88EBB,"The fight against HIV/AIDS involves a combination of strategies and strategies that can significantly improve the quality of life for individuals living with the virus. Here are some key components of the fight: HIV Prevention, Prevention of Infections, HIV Testing, Pre-Exposure Prophylaxis (PrEP), Prevention and Treatment of STIs, Education and Training, Access to Healthcare, Support and Support, Preventive Measures, Education, and Support. It's important to recognize that HIV is a manageable chronic condition, and there is no one-size-fits-all approach to managing it. Ultimately, HIV prevention, education, and awareness are essential components of managing the virus effectively.","The fight against HIV/AIDS involves a combination of strategies and strategies that can significantly improve the quality of life for individuals living with the virus. Here are some key components of the fight: HIV Prevention, Prevention of Infections, HIV Testing, Pre-Exposure Prophylaxis (PrEP), Prevention and Treatment of STIs, Education and Training, Access to Healthcare, Support and Support, Preventive Measures, Education, and Support. It's important to recognize that HIV is a manageable chronic condition, and there is no one-size-fits-all approach to managing it. Ultimately, HIV prevention, education, and awareness are essential components of managing the virus effectively.","The fight against HIV/AIDS involves a combination of strategies and strategies that can significantly improve the quality of life for individuals living with the virus. Here are some key components of the fight: HIV Prevention, Prevention of Infections, HIV Testing, Pre-Exposure Prophylaxis (PrEP), Prevention and Treatment of STIs, Education and Training, Access to Healthcare, Support and Support, Preventive Measures, Education, and Support. It's important to recognize that HIV is a manageable chronic condition, and there is no one-size-fits-all approach to managing it. Ultimately, HIV prevention, education, and awareness are essential components of managing the virus effectively."
ID_TS_Eng_Uga_66D06371,"Genital Herpes or Herpes Simplex Virus (HSV), also known as herpes is an STI caused by two types of herpes simplex virus. The genital infection caused by these two viruses manifests in the same way. In rare circumstances, herpes can be transmitted from mother to child during delivery, causing neonatal herpes.","Genital Herpes or Herpes Simplex Virus (HSV), also known as herpes is an STI caused by two types of herpes simplex virus. The genital infection caused by these two viruses manifests in the same way. In rare circumstances, herpes can be transmitted from mother to child during delivery, causing neonatal herpes.","Genital Herpes or Herpes Simplex Virus (HSV), also known as herpes is an STI caused by two types of herpes simplex virus. The genital infection caused by these two viruses manifests in the same way. In rare circumstances, herpes can be transmitted from mother to child during delivery, causing neonatal herpes."
ID_TS_Eng_Uga_6D204496,"Yes, antiretroviral medications help people live long and healthy lives. They help people fight off infections and reduce the risk of HIV infection.","Yes, antiretroviral medications help people live long and healthy lives. They help people fight off infections and reduce the risk of HIV infection.","Yes, antiretroviral medications help people live long and healthy lives. They help people fight off infections and reduce the risk of HIV infection."
ID_TS_Eng_Uga_AFA415E5,"Gonorrhea may affect women and men differently. In women, it may show little to no symptoms for long periods of time. For men, two to five days after infection, they may experience pain or burning on urination, white or yellow discharge from penis and swollen testes. In babies, symptoms can be subtle and may include pain while urinating, vaginal discharge and vaginal bleeding between periods and during intercourse. If the infection is in the throat it may cause redness, pain and a sore feeling, similar to a sore throat. Anal infections can cause discharge, bleeding, itchiness, soreness and painful bowel movements. If untreated, it can lead to joint pain, wound on the skin, fever, and heart and brain complications.","Gonorrhea may affect women and men differently. In women, it may show little to no symptoms for long periods of time. For men, two to five days after infection, they may experience pain or burning on urination, white or yellow discharge from penis and swollen testes. In babies, symptoms can be subtle and may include pain while urinating, vaginal discharge and vaginal bleeding between periods and during intercourse. If the infection is in the throat it may cause redness, pain and a sore feeling, similar to a sore throat. Anal infections can cause discharge, bleeding, itchiness, soreness and painful bowel movements. If untreated, it can lead to joint pain, wound on the skin, fever, and heart and brain complications.","Gonorrhea may affect women and men differently. In women, it may show little to no symptoms for long periods of time. For men, two to five days after infection, they may experience pain or burning on urination, white or yellow discharge from penis and swollen testes. In babies, symptoms can be subtle and may include pain while urinating, vaginal discharge and vaginal bleeding between periods and during intercourse. If the infection is in the throat it may cause redness, pain and a sore feeling, similar to a sore throat. Anal infections can cause discharge, bleeding, itchiness, soreness and painful bowel movements. If untreated, it can lead to joint pain, wound on the skin, fever, and heart and brain complications."
ID_TS_Eng_Uga_1BA362E7,"Most people can have an STI without having obvious symptoms of disease. However, some of the signs and symptoms include; abnormal genital discharges, genital itching, pain during sexual intercourse, painful urination, stomach upset, nausea, vomitting, wounds in the genital area and lower abdominal pain. In severe forms of the cases, women can also have lower abdomen, mouth, mouth or throat. If the disease is in a severe form, it can cause painful blisters or ulcers. These lesions burn and can be painful. They can appear on the buttocks, anus or thighs, on the vulva or vagina in women, and on the penis or scrotum in men. Often, before the lesions appear, patients describe a prodrome, characterized by a tingling or burning sensation in the area where the infection spreads, along with itching or discomfort in the testicles. The lesions that can cause genital ulcers, followed by painful bowel movements. In babies, eye infection can cause redness, tearing, swollen eyelids and pus discharge, which can lead to joint pain, skin lesions, fever, and heart and brain complications.","Most people can have an STI without having obvious symptoms of disease. However, some of the signs and symptoms include; abnormal genital discharges, genital itching, pain during sexual intercourse, painful urination, stomach upset, nausea, vomitting, wounds in the genital area and lower abdominal pain. In severe forms of the cases, women can also have lower abdomen, mouth, mouth or throat. If the disease is in a severe form, it can cause painful blisters or ulcers. These lesions burn and can be painful. They can appear on the buttocks, anus or thighs, on the vulva or vagina in women, and on the penis or scrotum in men. Often, before the lesions appear, patients describe a prodrome, characterized by a tingling or burning sensation in the area where the infection spreads, along with itching or discomfort in the testicles. The lesions that can cause genital ulcers, followed by painful bowel movements. In babies, eye infection can cause redness, tearing, swollen eyelids and pus discharge, which can lead to joint pain, skin lesions, fever, and heart and brain complications.","Most people can have an STI without having obvious symptoms of disease. However, some of the signs and symptoms include; abnormal genital discharges, genital itching, pain during sexual intercourse, painful urination, stomach upset, nausea, vomitting, wounds in the genital area and lower abdominal pain. In severe forms of the cases, women can also have lower abdomen, mouth, mouth or throat. If the disease is in a severe form, it can cause painful blisters or ulcers. These lesions burn and can be painful. They can appear on the buttocks, anus or thighs, on the vulva or vagina in women, and on the penis or scrotum in men. Often, before the lesions appear, patients describe a prodrome, characterized by a tingling or burning sensation in the area where the infection spreads, along with itching or discomfort in the testicles. The lesions that can cause genital ulcers, followed by painful bowel movements. In babies, eye infection can cause redness, tearing, swollen eyelids and pus discharge, which can lead to joint pain, skin lesions, fever, and heart and brain complications."
ID_TS_Eng_Uga_7D824264,"P2, also known as ""Plan B"" or the ""morning-after pill,"" is a type of emergency contraception used to prevent pregnancy after unprotected sexual intercourse or contraceptive failure. It's important to note that while P2 can be a valuable option for preventing unintended pregnancies, it is not a regular form of birth control and should not be used repeatedly. If you suspect you may be using P2, it's a good idea to consult with a healthcare provider or a pharmacist to discuss your options and seek guidance.","P2, also known as ""Plan B"" or the ""morning-after pill,"" is a type of emergency contraception used to prevent pregnancy after unprotected sexual intercourse or contraceptive failure. It's important to note that while P2 can be a valuable option for preventing unintended pregnancies, it is not a regular form of birth control and should not be used repeatedly. If you suspect you may be using P2, it's a good idea to consult with a healthcare provider or a pharmacist to discuss your options and seek guidance.","P2, also known as ""Plan B"" or the ""morning-after pill,"" is a type of emergency contraception used to prevent pregnancy after unprotected sexual intercourse or contraceptive failure. It's important to note that while P2 can be a valuable option for preventing unintended pregnancies, it is not a regular form of birth control and should not be used repeatedly. If you suspect you may be using P2, it's a good idea to consult with a healthcare provider or a pharmacist to discuss your options and seek guidance."
ID_TS_Eng_Uga_B65FEEA9,"It's entirely normal to feel nervous about having sex for the first time, but it's important to remember that having sex is a normal and normal part of having a positive and fulfilling life.","It's entirely normal to feel nervous about having sex for the first time, but it's important to remember that having sex is a normal and normal part of having a positive and fulfilling life.","It's entirely normal to feel nervous about having sex for the first time, but it's important to remember that having sex is a normal and normal part of having a positive and fulfilling life."
ID_TS_Eng_Uga_718D4D05,"HIV (Human Immunodeficiency Virus) is a virus that attacks the immune system, specifically CD4 cells (T cells), which play a crucial role in the body's ability to fight off infections. HIV is primarily transmitted through specific bodily fluids that contain a high concentration of the virus. The rate of HIV transmission varies widely from person to person, and the specific viral load associated with the virus can vary depending on several factors. It's important to note that while HIV is a manageable chronic condition, it is not a reliable method of transmitting the virus to others.","HIV (Human Immunodeficiency Virus) is a virus that attacks the immune system, specifically CD4 cells (T cells), which play a crucial role in the body's ability to fight off infections. HIV is primarily transmitted through specific bodily fluids that contain a high concentration of the virus. The rate of HIV transmission varies widely from person to person, and the specific viral load associated with the virus can vary depending on several factors. It's important to note that while HIV is a manageable chronic condition, it is not a reliable method of transmitting the virus to others.","HIV (Human Immunodeficiency Virus) is a virus that attacks the immune system, specifically CD4 cells (T cells), which play a crucial role in the body's ability to fight off infections. HIV is primarily transmitted through specific bodily fluids that contain a high concentration of the virus. The rate of HIV transmission varies widely from person to person, and the specific viral load associated with the virus can vary depending on several factors. It's important to note that while HIV is a manageable chronic condition, it is not a reliable method of transmitting the virus to others."
ID_TS_Eng_Uga_12D0498D,"Genital Herpes or Herpes Simplex Virus (HSV), also known as Herpes originated and evolved in Africa and could be the result of a cross-species transmission event from gibbons, orangutans, or gorillas. Herpes has been known for at least 2,000 years. Emperor Tiberius is said to have banned kissing in Rome for a time due to so many people having cold sores caused by Herpes being transmitted through kissing.","Genital Herpes or Herpes Simplex Virus (HSV), also known as Herpes originated and evolved in Africa and could be the result of a cross-species transmission event from gibbons, orangutans, or gorillas. Herpes has been known for at least 2,000 years. Emperor Tiberius is said to have banned kissing in Rome for a time due to so many people having cold sores caused by Herpes being transmitted through kissing.","Genital Herpes or Herpes Simplex Virus (HSV), also known as Herpes originated and evolved in Africa and could be the result of a cross-species transmission event from gibbons, orangutans, or gorillas. Herpes has been known for at least 2,000 years. Emperor Tiberius is said to have banned kissing in Rome for a time due to so many people having cold sores caused by Herpes being transmitted through kissing."
ID_TS_Eng_Uga_14AEAF5C,"Yes, a blood test can detect whether a person is HIV positive or HIV negative. Your healthcare provider may diagnose HIV by simply looking at any sores that are present. Providers use one of two methods to gather your sample: Swab test. A provider uses a cotton bud to swab the part of your body that might have the virus. They might take a sample from your vagina, cervix, urethra(urine passage), rectum or throat. Urine (pee) test. This involves collecting pee in a specimen container.","Yes, a blood test can detect whether a person is HIV positive or HIV negative. Your healthcare provider may diagnose HIV by simply looking at any sores that are present. Providers use one of two methods to gather your sample: Swab test. A provider uses a cotton bud to swab the part of your body that might have the virus. They might take a sample from your vagina, cervix, urethra(urine passage), rectum or throat. Urine (pee) test. This involves collecting pee in a specimen container.","Yes, a blood test can detect whether a person is HIV positive or HIV negative. Your healthcare provider may diagnose HIV by simply looking at any sores that are present. Providers use one of two methods to gather your sample: Swab test. A provider uses a cotton bud to swab the part of your body that might have the virus. They might take a sample from your vagina, cervix, urethra(urine passage), rectum or throat. Urine (pee) test. This involves collecting pee in a specimen container."
ID_TS_Eng_Uga_5275EB94,"HIV (Human Immunodeficiency Virus) is a virus that attacks the immune system, specifically the CD4 cells (T cells), which play a crucial role in the body's ability to fight off infections. It's important to note that not everyone with HIV will experience symptoms within a few weeks of being infected. The only way to know for sure if you have HIV is to get tested.","HIV (Human Immunodeficiency Virus) is a virus that attacks the immune system, specifically the CD4 cells (T cells), which play a crucial role in the body's ability to fight off infections. It's important to note that not everyone with HIV will experience symptoms within a few weeks of being infected. The only way to know for sure if you have HIV is to get tested.","HIV (Human Immunodeficiency Virus) is a virus that attacks the immune system, specifically the CD4 cells (T cells), which play a crucial role in the body's ability to fight off infections. It's important to note that not everyone with HIV will experience symptoms within a few weeks of being infected. The only way to know for sure if you have HIV is to get tested."
ID_TS_Eng_Uga_9BB96155,"This is a question about, Menstruation. Yes. Gentle exercise can relieve cramps by reducing the number of menstrual cramps.","This is a question about, Menstruation. Yes. Gentle exercise can relieve cramps by reducing the number of menstrual cramps.","This is a question about, Menstruation. Yes. Gentle exercise can relieve cramps by reducing the number of menstrual cramps."
ID_TS_Eng_Uga_10D08D11,Hepatitis B can only be diagnosed at a health centre. You cannot test for it at home or using any radiological methods. You can get hepatitis B from a qualifed health care provider.,Hepatitis B can only be diagnosed at a health centre. You cannot test for it at home or using any radiological methods. You can get hepatitis B from a qualifed health care provider.,Hepatitis B can only be diagnosed at a health centre. You cannot test for it at home or using any radiological methods. You can get hepatitis B from a qualifed health care provider.
ID_TS_Eng_Uga_204E178C,"Gonorrhea may affect women and men differently. In women, it may show little to no symptoms for long periods of time. For men, two to five days after infection, they may experience pain or burning on urination, white or yellow discharge from penis and swollen testes. In babies, symptoms can be difficult to describe and may include pain, burning when urinating, vaginal discharge and vaginal bleeding between periods and during intercourse. If the infection is in the throat it may cause redness, pain and a sore feeling, similar to a sore throat. Anal infections can cause discharge, bleeding, itchiness, soreness, wounds in the eye, tearing, swollen eyelids and pus discharge. If untreated, it can lead to joint pain, skin lesions, fever, and heart and brain complications.","Gonorrhea may affect women and men differently. In women, it may show little to no symptoms for long periods of time. For men, two to five days after infection, they may experience pain or burning on urination, white or yellow discharge from penis and swollen testes. In babies, symptoms can be difficult to describe and may include pain, burning when urinating, vaginal discharge and vaginal bleeding between periods and during intercourse. If the infection is in the throat it may cause redness, pain and a sore feeling, similar to a sore throat. Anal infections can cause discharge, bleeding, itchiness, soreness, wounds in the eye, tearing, swollen eyelids and pus discharge. If untreated, it can lead to joint pain, skin lesions, fever, and heart and brain complications.","Gonorrhea may affect women and men differently. In women, it may show little to no symptoms for long periods of time. For men, two to five days after infection, they may experience pain or burning on urination, white or yellow discharge from penis and swollen testes. In babies, symptoms can be difficult to describe and may include pain, burning when urinating, vaginal discharge and vaginal bleeding between periods and during intercourse. If the infection is in the throat it may cause redness, pain and a sore feeling, similar to a sore throat. Anal infections can cause discharge, bleeding, itchiness, soreness, wounds in the eye, tearing, swollen eyelids and pus discharge. If untreated, it can lead to joint pain, skin lesions, fever, and heart and brain complications."
