ID,TargetRLF1,TargetR1F1,TargetLLM
ID_TS_Eng_Gha_935F2B0A,Dilo tše bjalo ka bodiidi goba go hloka legae di ka oketša bjang kotsi ya motho ya go fetelwa ke STI?,Dilo tše bjalo ka bodiidi goba go hloka legae di ka oketša bjang kotsi ya motho ya go fetelwa ke STI?,Dilo tše bjalo ka bodiidi goba go hloka legae di ka oketša bjang kotsi ya motho ya go fetelwa ke STI?
ID_TS_Eng_Gha_31C681EC,Gantsi go tsaya lobaka lo lo kae gore matshwao a tlhage fa motho a sena go tshwaediwa ke STI?,Gantsi go tsaya lobaka lo lo kae gore matshwao a tlhage fa motho a sena go tshwaediwa ke STI?,Gantsi go tsaya lobaka lo lo kae gore matshwao a tlhage fa motho a sena go tshwaediwa ke STI?
ID_TS_Eng_Gha_B7E58481,"¿Cómo pueden los adolescentes abogar por prácticas de investigación más inclusivas, receptivas y éticas que prioricen sus voces, derechos y bienestar?","¿Cómo pueden los adolescentes abogar por prácticas de investigación más inclusivas, receptivas y éticas que prioricen sus voces, derechos y bienestar?","¿Cómo pueden los adolescentes abogar por prácticas de investigación más inclusivas, receptivas y éticas que prioricen sus voces, derechos y bienestar?"
ID_TS_Eng_Gha_B24445A7,¿Cómo protegen las leyes de confidencialidad y privacidad los derechos de los adolescentes al acceder a servicios de salud sexual y reproductiva?,¿Cómo protegen las leyes de confidencialidad y privacidad los derechos de los adolescentes al acceder a servicios de salud sexual y reproductiva?,¿Cómo protegen las leyes de confidencialidad y privacidad los derechos de los adolescentes al acceder a servicios de salud sexual y reproductiva?
ID_TS_Eng_Gha_624C69B6,Comment les adolescents peuvent- ils s'engager dans l'activisme et la défense des droits pour contester les pratiques de publicité et de marketing nocives et promouvoir des représentations positives de la santé sexuelle et reproductive?,Comment les adolescents peuvent- ils s'engager dans l'activisme et la défense des droits pour contester les pratiques de publicité et de marketing nocives et promouvoir des représentations positives de la santé sexuelle et reproductive?,Comment les adolescents peuvent- ils s'engager dans l'activisme et la défense des droits pour contester les pratiques de publicité et de marketing nocives et promouvoir des représentations positives de la santé sexuelle et reproductive?
ID_TS_Eng_Gha_7E8F8095,"¿Cómo pueden los adolescentes abogar por cambios en las políticas y reformas en la industria para abordar las causas profundas de los mensajes nocivos de los medios, como mediante la promoción de la regulación de medios, los mandatos de educación sobre alfabetización de medios y las iniciativas de responsabilidad corporativa?","¿Cómo pueden los adolescentes abogar por cambios en las políticas y reformas en la industria para abordar las causas profundas de los mensajes nocivos de los medios, como mediante la promoción de la regulación de medios, los mandatos de educación sobre alfabetización de medios y las iniciativas de responsabilidad corporativa?","¿Cómo pueden los adolescentes abogar por cambios en las políticas y reformas en la industria para abordar las causas profundas de los mensajes nocivos de los medios, como mediante la promoción de la regulación de medios, los mandatos de educación sobre alfabetización de medios y las iniciativas de responsabilidad corporativa?"
ID_TS_Eng_Gha_664FA663,"Bacha ba ka belaella le ho phephetsa likhopolo tse sa utloahaleng mabapi le setšoantšo sa 'mele, botle le ho kopanela liphate tseo ba li bonang mecheng ea litaba joang?","Bacha ba ka belaella le ho phephetsa likhopolo tse sa utloahaleng mabapi le setšoantšo sa 'mele, botle le ho kopanela liphate tseo ba li bonang mecheng ea litaba joang?","Bacha ba ka belaella le ho phephetsa likhopolo tse sa utloahaleng mabapi le setšoantšo sa 'mele, botle le ho kopanela liphate tseo ba li bonang mecheng ea litaba joang?"
ID_TS_Eng_Gha_3E75C3B4,Comment les fournisseurs de soins de santé et les éducateurs peuvent-ils collaborer avec les dirigeants et les aînés communautaires pour promouvoir une éducation et des services culturellement appropriés en matière de santé sexuelle et reproductive qui respectent et intègrent les connaissances et les pratiques traditionnelles?,Comment les fournisseurs de soins de santé et les éducateurs peuvent-ils collaborer avec les dirigeants et les aînés communautaires pour promouvoir une éducation et des services culturellement appropriés en matière de santé sexuelle et reproductive qui respectent et intègrent les connaissances et les pratiques traditionnelles?,Comment les fournisseurs de soins de santé et les éducateurs peuvent-ils collaborer avec les dirigeants et les aînés communautaires pour promouvoir une éducation et des services culturellement appropriés en matière de santé sexuelle et reproductive qui respectent et intègrent les connaissances et les pratiques traditionnelles?
ID_TS_Eng_Gha_25C73C44,"Ke mekhatlo efe e tšehetsang bacha ba nang le bokooa, mehala ea puisano e potlakileng kapa libaka tse fumanehang Inthaneteng?","Ke mekhatlo efe e tšehetsang bacha ba nang le bokooa, mehala ea puisano e potlakileng kapa libaka tse fumanehang Inthaneteng?","Ke mekhatlo efe e tšehetsang bacha ba nang le bokooa, mehala ea puisano e potlakileng kapa libaka tse fumanehang Inthaneteng?"
ID_TS_Eng_Gha_A7F36AE9,"¿Cómo pueden los educadores abordar las barreras lingüísticas, los desafíos de alfabetización y otros problemas de accesibilidad para garantizar que todos los estudiantes puedan participar activamente en la educación sobre salud sexual y reproductiva?","¿Cómo pueden los educadores abordar las barreras lingüísticas, los desafíos de alfabetización y otros problemas de accesibilidad para garantizar que todos los estudiantes puedan participar activamente en la educación sobre salud sexual y reproductiva?","¿Cómo pueden los educadores abordar las barreras lingüísticas, los desafíos de alfabetización y otros problemas de accesibilidad para garantizar que todos los estudiantes puedan participar activamente en la educación sobre salud sexual y reproductiva?"
ID_TS_Eng_Gha_B00805CC,"Welche Faktoren sollte ich bei der Wahl einer Empfängnisverhütungsmethode berücksichtigen? (z. B. Wirksamkeit, Nebenwirkungen, Lebensstil, Kosten)","Welche Faktoren sollte ich bei der Wahl einer Empfängnisverhütungsmethode berücksichtigen? (z. B. Wirksamkeit, Nebenwirkungen, Lebensstil, Kosten)","Welche Faktoren sollte ich bei der Wahl einer Empfängnisverhütungsmethode berücksichtigen? (z. B. Wirksamkeit, Nebenwirkungen, Lebensstil, Kosten)"
ID_TS_Eng_Gha_016B6287,¿Cómo se abordan las políticas económicas respetuosas con el género las necesidades y desafíos específicos que enfrentan las niñas adolescentes y las mujeres jóvenes?,¿Cómo se abordan las políticas económicas respetuosas con el género las necesidades y desafíos específicos que enfrentan las niñas adolescentes y las mujeres jóvenes?,¿Cómo se abordan las políticas económicas respetuosas con el género las necesidades y desafíos específicos que enfrentan las niñas adolescentes y las mujeres jóvenes?
ID_TS_Eng_Gha_E4855AA1,Quelles mesures les adolescents peuvent-ils prendre pour passer de l'intervention en crise à un soutien à long terme et à des soins ultérieurs pour répondre aux besoins en santé sexuelle et reproductive en cours?,Quelles mesures les adolescents peuvent-ils prendre pour passer de l'intervention en crise à un soutien à long terme et à des soins ultérieurs pour répondre aux besoins en santé sexuelle et reproductive en cours?,Quelles mesures les adolescents peuvent-ils prendre pour passer de l'intervention en crise à un soutien à long terme et à des soins ultérieurs pour répondre aux besoins en santé sexuelle et reproductive en cours?
ID_TS_Eng_Gha_C03F3538,Bacha ba lokela ho etsa'ng haeba ba sa khone ho thibela pelehi kapa ba tšoenyehile ka mokhoa oa bona oa ho thibela tsoalo?,Bacha ba lokela ho etsa'ng haeba ba sa khone ho thibela pelehi kapa ba tšoenyehile ka mokhoa oa bona oa ho thibela tsoalo?,Bacha ba lokela ho etsa'ng haeba ba sa khone ho thibela pelehi kapa ba tšoenyehile ka mokhoa oa bona oa ho thibela tsoalo?
ID_TS_Eng_Gha_DC45D539,"Gibt es Organisationen oder Agenturen, die Jugendlichen, die finanzielle Unterstützung für Bildung und Ausbildung suchen, persönliche Beratung oder Beratung bieten?","Gibt es Organisationen oder Agenturen, die Jugendlichen, die finanzielle Unterstützung für Bildung und Ausbildung suchen, persönliche Beratung oder Beratung bieten?","Gibt es Organisationen oder Agenturen, die Jugendlichen, die finanzielle Unterstützung für Bildung und Ausbildung suchen, persönliche Beratung oder Beratung bieten?"
ID_TS_Eng_Gha_C521BF2D,Ke dikgopolo dife tse di phoso kgotsa ditlhamane dingwe ka malwetse a tlhaloganyo tse basha ba tshwanetseng go di ela tlhoko?,Ke dikgopolo dife tse di phoso kgotsa ditlhamane dingwe ka malwetse a tlhaloganyo tse basha ba tshwanetseng go di ela tlhoko?,Ke dikgopolo dife tse di phoso kgotsa ditlhamane dingwe ka malwetse a tlhaloganyo tse basha ba tshwanetseng go di ela tlhoko?
ID_TS_Eng_Gha_E2ADD909,¿Existen requisitos legales para la notificación o el consentimiento de los padres para los menores que buscan servicios de aborto?,¿Existen requisitos legales para la notificación o el consentimiento de los padres para los menores que buscan servicios de aborto?,¿Existen requisitos legales para la notificación o el consentimiento de los padres para los menores que buscan servicios de aborto?
ID_TS_Eng_Gha_1B494E15,"¿Qué papel desempeñan las relaciones de apoyo, incluidos amigos, familiares y mentores, en la promoción de la salud mental y el bienestar de las personas LGBTQ+?","¿Qué papel desempeñan las relaciones de apoyo, incluidos amigos, familiares y mentores, en la promoción de la salud mental y el bienestar de las personas LGBTQ+?","¿Qué papel desempeñan las relaciones de apoyo, incluidos amigos, familiares y mentores, en la promoción de la salud mental y el bienestar de las personas LGBTQ+?"
ID_TS_Eng_Gha_C7468F59,"Dibopego tše di sa swanego tša lapa, tše bjalo ka malapa a nuclear, malapa ao a atlegilego, malapa a motswadi o tee le malapa a kopantšwego, di kgoma bjang phihlelo ya bafsa mabapi le thuto ya tša botona le botshadi le maphelo a go tswala, poledišano le go dira diphetho?","Dibopego tše di sa swanego tša lapa, tše bjalo ka malapa a nuclear, malapa ao a atlegilego, malapa a motswadi o tee le malapa a kopantšwego, di kgoma bjang phihlelo ya bafsa mabapi le thuto ya tša botona le botshadi le maphelo a go tswala, poledišano le go dira diphetho?","Dibopego tše di sa swanego tša lapa, tše bjalo ka malapa a nuclear, malapa ao a atlegilego, malapa a motswadi o tee le malapa a kopantšwego, di kgoma bjang phihlelo ya bafsa mabapi le thuto ya tša botona le botshadi le maphelo a go tswala, poledišano le go dira diphetho?"
ID_TS_Eng_Gha_6CD66193,"Basha ba ka ithuta jang go itse go bala le go laola madi, jaaka go rulaganya ditshenyegelo, go boloka madi, go dira dipeeletso, go adima madi le go itshireletsa mo dikotsing tsa madi?","Basha ba ka ithuta jang go itse go bala le go laola madi, jaaka go rulaganya ditshenyegelo, go boloka madi, go dira dipeeletso, go adima madi le go itshireletsa mo dikotsing tsa madi?","Basha ba ka ithuta jang go itse go bala le go laola madi, jaaka go rulaganya ditshenyegelo, go boloka madi, go dira dipeeletso, go adima madi le go itshireletsa mo dikotsing tsa madi?"
ID_TS_Eng_Gha_3805F907,"Melao ya setšo, ditumelo tša bodumedi le ditshepedišo tša molao di kgoma bjang go phethagatšwa ga ditokelo tša botona le botshadi le tša go tswala tša bafsa, gomme dilo tše di ka dirišwa bjang go kgonthišetša toka le tekatekano bakeng sa bohle?","Melao ya setšo, ditumelo tša bodumedi le ditshepedišo tša molao di kgoma bjang go phethagatšwa ga ditokelo tša botona le botshadi le tša go tswala tša bafsa, gomme dilo tše di ka dirišwa bjang go kgonthišetša toka le tekatekano bakeng sa bohle?","Melao ya setšo, ditumelo tša bodumedi le ditshepedišo tša molao di kgoma bjang go phethagatšwa ga ditokelo tša botona le botshadi le tša go tswala tša bafsa, gomme dilo tše di ka dirišwa bjang go kgonthišetša toka le tekatekano bakeng sa bohle?"
ID_TS_Eng_Gha_2D06E8CF,"Mekgwa ya poledišano ya lapa, go akaretša go boledišana ka bolokologi, go phema le go homola mabapi le ditaba tše thata, e kgoma bjang phihlelelo ya bafsa ya go hwetša tsebišo e nepagetšego, thekgo le methopo bakeng sa maphelo a tša botona le botshadi le a tswadišo?","Mekgwa ya poledišano ya lapa, go akaretša go boledišana ka bolokologi, go phema le go homola mabapi le ditaba tše thata, e kgoma bjang phihlelelo ya bafsa ya go hwetša tsebišo e nepagetšego, thekgo le methopo bakeng sa maphelo a tša botona le botshadi le a tswadišo?","Mekgwa ya poledišano ya lapa, go akaretša go boledišana ka bolokologi, go phema le go homola mabapi le ditaba tše thata, e kgoma bjang phihlelelo ya bafsa ya go hwetša tsebišo e nepagetšego, thekgo le methopo bakeng sa maphelo a tša botona le botshadi le a tswadišo?"
ID_TS_Eng_Gha_CDDA24BA,Basha ba ka tlhomamisa jang gore lentswe la bone le a utlwiwa le go tlotliwa fa ba dira ditshwetso malebana le boitekanelo jwa bone jwa tlhakanelodikobo le jwa tsalo?,Basha ba ka tlhomamisa jang gore lentswe la bone le a utlwiwa le go tlotliwa fa ba dira ditshwetso malebana le boitekanelo jwa bone jwa tlhakanelodikobo le jwa tsalo?,Basha ba ka tlhomamisa jang gore lentswe la bone le a utlwiwa le go tlotliwa fa ba dira ditshwetso malebana le boitekanelo jwa bone jwa tlhakanelodikobo le jwa tsalo?
ID_TS_Eng_Gha_F53D4330,"Ke ditsela dife tse dingwe tse di amang setso tse di ka rarabololang mekgwa e e kotsi ya setso, e e jaaka go kgaola dirwe tsa tlhakanelodikobo tsa basadi, go patelediwa go nyala le go tshola bana ba sa ntse ba le bannye, fa go ntse go tlotlwa dingwao le melaometheo ya setso?","Ke ditsela dife tse dingwe tse di amang setso tse di ka rarabololang mekgwa e e kotsi ya setso, e e jaaka go kgaola dirwe tsa tlhakanelodikobo tsa basadi, go patelediwa go nyala le go tshola bana ba sa ntse ba le bannye, fa go ntse go tlotlwa dingwao le melaometheo ya setso?","Ke ditsela dife tse dingwe tse di amang setso tse di ka rarabololang mekgwa e e kotsi ya setso, e e jaaka go kgaola dirwe tsa tlhakanelodikobo tsa basadi, go patelediwa go nyala le go tshola bana ba sa ntse ba le bannye, fa go ntse go tlotlwa dingwao le melaometheo ya setso?"
ID_TS_Eng_Gha_B227462C,¿Qué recursos y redes de apoyo están disponibles para los adolescentes que pueden estar luchando con problemas de imagen corporal exacerbados por las influencias de los medios?,¿Qué recursos y redes de apoyo están disponibles para los adolescentes que pueden estar luchando con problemas de imagen corporal exacerbados por las influencias de los medios?,¿Qué recursos y redes de apoyo están disponibles para los adolescentes que pueden estar luchando con problemas de imagen corporal exacerbados por las influencias de los medios?
ID_TS_Eng_Gha_8498E113,Quais são algumas estratégias para envolver eficazmente os adolescentes em atividades de educação e apoio à saúde sexual e reprodutiva lideradas por pares?,Quais são algumas estratégias para envolver eficazmente os adolescentes em atividades de educação e apoio à saúde sexual e reprodutiva lideradas por pares?,Quais são algumas estratégias para envolver eficazmente os adolescentes em atividades de educação e apoio à saúde sexual e reprodutiva lideradas por pares?
ID_TS_Eng_Gha_76ECBDD6,"¿Cuáles son algunos ejemplos de prácticas efectivas para establecer reglas básicas, acuerdos de confidencialidad y mecanismos de resolución de conflictos en espacios seguros, y cómo pueden los adolescentes contribuir a crear directrices que reflejen sus diversas necesidades, perspectivas e identidades?","¿Cuáles son algunos ejemplos de prácticas efectivas para establecer reglas básicas, acuerdos de confidencialidad y mecanismos de resolución de conflictos en espacios seguros, y cómo pueden los adolescentes contribuir a crear directrices que reflejen sus diversas necesidades, perspectivas e identidades?","¿Cuáles son algunos ejemplos de prácticas efectivas para establecer reglas básicas, acuerdos de confidencialidad y mecanismos de resolución de conflictos en espacios seguros, y cómo pueden los adolescentes contribuir a crear directrices que reflejen sus diversas necesidades, perspectivas e identidades?"
ID_TS_Eng_Gha_0CDB1CA4,"Ke dikgoreletsi dife tse basha ba ka lebanang le tsone fa ba batla go bona ditirelo tsa boitekanelo, tse di akaretsang tsa thibelo, kalafi le tsa botsogo jwa pelegi?","Ke dikgoreletsi dife tse basha ba ka lebanang le tsone fa ba batla go bona ditirelo tsa boitekanelo, tse di akaretsang tsa thibelo, kalafi le tsa botsogo jwa pelegi?","Ke dikgoreletsi dife tse basha ba ka lebanang le tsone fa ba batla go bona ditirelo tsa boitekanelo, tse di akaretsang tsa thibelo, kalafi le tsa botsogo jwa pelegi?"
ID_TS_Eng_Gha_8EB22579,Quelles stratégies sont mises en œuvre pour promouvoir la collaboration interdisciplinaire et l'échange de connaissances entre les chercheurs travaillant dans le domaine de l'ASRH?,Quelles stratégies sont mises en œuvre pour promouvoir la collaboration interdisciplinaire et l'échange de connaissances entre les chercheurs travaillant dans le domaine de l'ASRH?,Quelles stratégies sont mises en œuvre pour promouvoir la collaboration interdisciplinaire et l'échange de connaissances entre les chercheurs travaillant dans le domaine de l'ASRH?
ID_TS_Eng_Gha_3FCB7546,Inki mutindu beto lenda solula ti kikesa mpi ti luzitu ntangu bantu ya nkaka ke bakisa ve bampusa na beto ya mabanza?,Inki mutindu beto lenda solula ti kikesa mpi ti luzitu ntangu bantu ya nkaka ke bakisa ve bampusa na beto ya mabanza?,Inki mutindu beto lenda solula ti kikesa mpi ti luzitu ntangu bantu ya nkaka ke bakisa ve bampusa na beto ya mabanza?
ID_TS_Eng_Gha_EADF5085,Cosa significa essere transgender o non binario?,Cosa significa essere transgender o non binario?,Cosa significa essere transgender o non binario?
ID_TS_Eng_Gha_D92C9227,Защо телата в медиите не изглеждат като моите?,Защо телата в медиите не изглеждат като моите?,Защо телата в медиите не изглеждат като моите?
ID_TS_Eng_Gha_1F115B76,Puoi spiegare la differenza tra l'orientamento sessuale e l'identità di genere?,Puoi spiegare la differenza tra l'orientamento sessuale e l'identità di genere?,Puoi spiegare la differenza tra l'orientamento sessuale e l'identità di genere?
ID_TS_Eng_Gha_74DAAEBF,"Olsem wanem pasin bilong tingim gut ol samting inap helpim mi long i stap gut long olgeta samting, na long skin bilong mi?","Olsem wanem pasin bilong tingim gut ol samting inap helpim mi long i stap gut long olgeta samting, na long skin bilong mi?","Olsem wanem pasin bilong tingim gut ol samting inap helpim mi long i stap gut long olgeta samting, na long skin bilong mi?"
ID_TS_Eng_Gha_222282E1,Puis-je obtenir des conseils ou des informations sur les méthodes de prévention des ITS/VIH dans un centre de santé adapté aux jeunes?,Puis-je obtenir des conseils ou des informations sur les méthodes de prévention des ITS/VIH dans un centre de santé adapté aux jeunes?,Puis-je obtenir des conseils ou des informations sur les méthodes de prévention des ITS/VIH dans un centre de santé adapté aux jeunes?
ID_TS_Eng_Gha_CD29A36F,¿Cómo puedo encontrar un médico que conozca y apoye las necesidades y preocupaciones únicas de las adolescentes embarazadas?,¿Cómo puedo encontrar un médico que conozca y apoye las necesidades y preocupaciones únicas de las adolescentes embarazadas?,¿Cómo puedo encontrar un médico que conozca y apoye las necesidades y preocupaciones únicas de las adolescentes embarazadas?
ID_TS_Eng_Gha_76F2DBFE,"¿Cuáles son los recursos y servicios disponibles para los sobrevivientes que quieran explorar sus opciones legales, como clínicas de asistencia legal, organizaciones de defensa de víctimas, abogados pro bono y portales de información legal en línea?","¿Cuáles son los recursos y servicios disponibles para los sobrevivientes que quieran explorar sus opciones legales, como clínicas de asistencia legal, organizaciones de defensa de víctimas, abogados pro bono y portales de información legal en línea?","¿Cuáles son los recursos y servicios disponibles para los sobrevivientes que quieran explorar sus opciones legales, como clínicas de asistencia legal, organizaciones de defensa de víctimas, abogados pro bono y portales de información legal en línea?"
ID_TS_Eng_Gha_AAE65FC1,Comment les lois diffèrent-elles d'un pays ou d'une région à l'autre en ce qui concerne les droits et les protections LGBTQ+ ?,Comment les lois diffèrent-elles d'un pays ou d'une région à l'autre en ce qui concerne les droits et les protections LGBTQ+ ?,Comment les lois diffèrent-elles d'un pays ou d'une région à l'autre en ce qui concerne les droits et les protections LGBTQ+ ?
ID_TS_Eng_Gha_87F8424D,"Tongana nyen la e lingbi ti yeda na tënë ni na yâ ti aye nde nde, na tapande ti su yanga ti zo, ti ndu lo nga na ti lango ti koli na wali?","Tongana nyen la e lingbi ti yeda na tënë ni na yâ ti aye nde nde, na tapande ti su yanga ti zo, ti ndu lo nga na ti lango ti koli na wali?","Tongana nyen la e lingbi ti yeda na tënë ni na yâ ti aye nde nde, na tapande ti su yanga ti zo, ti ndu lo nga na ti lango ti koli na wali?"
ID_TS_Eng_Gha_FCE68504,"Dingwe tsa mathata a a tlwaelegileng a botsogo jwa tlhakanelodikobo a basha ba ka lebanang le one ke dife, mme ke dilo dife tse di di bakang le tse di dirang gore go nne le dikotsi?","Dingwe tsa mathata a a tlwaelegileng a botsogo jwa tlhakanelodikobo a basha ba ka lebanang le one ke dife, mme ke dilo dife tse di di bakang le tse di dirang gore go nne le dikotsi?","Dingwe tsa mathata a a tlwaelegileng a botsogo jwa tlhakanelodikobo a basha ba ka lebanang le one ke dife, mme ke dilo dife tse di di bakang le tse di dirang gore go nne le dikotsi?"
ID_TS_Eng_Gha_8F15BA58,A basha ba ka gana go alafiwa kgotsa go dirwa dithulaganyo tse di amanang le botsogo jwa bone jwa tlhakanelodikobo le jwa tsalo?,A basha ba ka gana go alafiwa kgotsa go dirwa dithulaganyo tse di amanang le botsogo jwa bone jwa tlhakanelodikobo le jwa tsalo?,A basha ba ka gana go alafiwa kgotsa go dirwa dithulaganyo tse di amanang le botsogo jwa bone jwa tlhakanelodikobo le jwa tsalo?
ID_TS_Eng_Gha_986F9025,"O rata go buisana jang ka dikgang tse di utlwisang botlhoko - ka puisano e e bulegileng, ka go kwala dintlha kgotsa ka go dirisa didirisiwa tsa ileketeroniki?","O rata go buisana jang ka dikgang tse di utlwisang botlhoko - ka puisano e e bulegileng, ka go kwala dintlha kgotsa ka go dirisa didirisiwa tsa ileketeroniki?","O rata go buisana jang ka dikgang tse di utlwisang botlhoko - ka puisano e e bulegileng, ka go kwala dintlha kgotsa ka go dirisa didirisiwa tsa ileketeroniki?"
ID_TS_Eng_Gha_513A7052,"¿Cuáles son las implicaciones de las leyes y políticas restrictivas sobre los resultados de la salud sexual y reproductiva de los adolescentes, y cómo pueden abordarse estos problemas a través de una reforma legal?","¿Cuáles son las implicaciones de las leyes y políticas restrictivas sobre los resultados de la salud sexual y reproductiva de los adolescentes, y cómo pueden abordarse estos problemas a través de una reforma legal?","¿Cuáles son las implicaciones de las leyes y políticas restrictivas sobre los resultados de la salud sexual y reproductiva de los adolescentes, y cómo pueden abordarse estos problemas a través de una reforma legal?"
ID_TS_Eng_Gha_F335CBA3,"Is het veilig om tijdens de zwangerschap te trainen? (soorten oefening, wijzigingen)","Is het veilig om tijdens de zwangerschap te trainen? (soorten oefening, wijzigingen)","Is het veilig om tijdens de zwangerschap te trainen? (soorten oefening, wijzigingen)"
ID_TS_Eng_Gha_C1581092,Ke tšhireletšo efe ya molao yeo e lego gona bakeng sa bafsa bao ba golofetšego bao ba phologilego bošoro bja ka gae goba bosenyi bja lehloyo?,Ke tšhireletšo efe ya molao yeo e lego gona bakeng sa bafsa bao ba golofetšego bao ba phologilego bošoro bja ka gae goba bosenyi bja lehloyo?,Ke tšhireletšo efe ya molao yeo e lego gona bakeng sa bafsa bao ba golofetšego bao ba phologilego bošoro bja ka gae goba bosenyi bja lehloyo?
ID_TS_Eng_Gha_E4347D51,"Ditlamorago tse di ka nnang teng tsa go tlhatlhobiwa ga STI ke dife, mme basha ba ka lebana jang le diphelelo tse di molemo?","Ditlamorago tse di ka nnang teng tsa go tlhatlhobiwa ga STI ke dife, mme basha ba ka lebana jang le diphelelo tse di molemo?","Ditlamorago tse di ka nnang teng tsa go tlhatlhobiwa ga STI ke dife, mme basha ba ka lebana jang le diphelelo tse di molemo?"
ID_TS_Eng_Gha_714C7DF4,¿Cómo puedo comenzar conversaciones sobre sexo y relaciones con mi pareja?,¿Cómo puedo comenzar conversaciones sobre sexo y relaciones con mi pareja?,¿Cómo puedo comenzar conversaciones sobre sexo y relaciones con mi pareja?
ID_TS_Eng_Gha_9CD6C852,"Mananeo a Thuto e Akaretsang ea Thobalano (CSE) a ka sebetsana joang le litaba tse amanang le tumello, meeli le likamano tse phetseng hantle?","Mananeo a Thuto e Akaretsang ea Thobalano (CSE) a ka sebetsana joang le litaba tse amanang le tumello, meeli le likamano tse phetseng hantle?","Mananeo a Thuto e Akaretsang ea Thobalano (CSE) a ka sebetsana joang le litaba tse amanang le tumello, meeli le likamano tse phetseng hantle?"
ID_TS_Eng_Gha_D0A44432,Tongana nyen la amaseka alingbi ti sara kua na akode ti sarango lisoro ti zia akatikati nga ti mû maboko na ala wani na yâ ti songo nga na popo ti azo?,Tongana nyen la amaseka alingbi ti sara kua na akode ti sarango lisoro ti zia akatikati nga ti mû maboko na ala wani na yâ ti songo nga na popo ti azo?,Tongana nyen la amaseka alingbi ti sara kua na akode ti sarango lisoro ti zia akatikati nga ti mû maboko na ala wani na yâ ti songo nga na popo ti azo?
ID_TS_Eng_Gha_B8225688,"Quel rôle les écoles et les établissements d'enseignement peuvent-ils jouer dans la promotion de l'éducation à la santé sexuelle et reproductive des adolescents, y compris des personnes handicapées?","Quel rôle les écoles et les établissements d'enseignement peuvent-ils jouer dans la promotion de l'éducation à la santé sexuelle et reproductive des adolescents, y compris des personnes handicapées?","Quel rôle les écoles et les établissements d'enseignement peuvent-ils jouer dans la promotion de l'éducation à la santé sexuelle et reproductive des adolescents, y compris des personnes handicapées?"
ID_TS_Eng_Gha_E45B712E,"Ke mehuta efe ya ditirelo yeo e nyakago tumelelo ya batswadi, gomme ke efe yeo bafsa ba ka e hwetšago ka sephiring?","Ke mehuta efe ya ditirelo yeo e nyakago tumelelo ya batswadi, gomme ke efe yeo bafsa ba ka e hwetšago ka sephiring?","Ke mehuta efe ya ditirelo yeo e nyakago tumelelo ya batswadi, gomme ke efe yeo bafsa ba ka e hwetšago ka sephiring?"
ID_TS_Eng_Gha_81392443,¿Qué estrategias pueden utilizar los adolescentes para promover la prueba y el tratamiento del VIH como parte normal de la atención médica sexual y reproductiva?,¿Qué estrategias pueden utilizar los adolescentes para promover la prueba y el tratamiento del VIH como parte normal de la atención médica sexual y reproductiva?,¿Qué estrategias pueden utilizar los adolescentes para promover la prueba y el tratamiento del VIH como parte normal de la atención médica sexual y reproductiva?
ID_TS_Eng_Gha_6D3EE1DC,¿Cuáles son algunos principios clave de la atención informada sobre el trauma que los proveedores de atención médica deben seguir al trabajar con los adolescentes?,¿Cuáles son algunos principios clave de la atención informada sobre el trauma que los proveedores de atención médica deben seguir al trabajar con los adolescentes?,¿Cuáles son algunos principios clave de la atención informada sobre el trauma que los proveedores de atención médica deben seguir al trabajar con los adolescentes?
ID_TS_Eng_Gha_D4A02E53,"¿Cómo puede la educación sobre el consentimiento sexual promover la empatía, las habilidades de comunicación y la dinámica saludable de las relaciones entre los adolescentes, y cómo puede contribuir a prevenir la violencia sexual y promover el respeto y la autonomía?","¿Cómo puede la educación sobre el consentimiento sexual promover la empatía, las habilidades de comunicación y la dinámica saludable de las relaciones entre los adolescentes, y cómo puede contribuir a prevenir la violencia sexual y promover el respeto y la autonomía?","¿Cómo puede la educación sobre el consentimiento sexual promover la empatía, las habilidades de comunicación y la dinámica saludable de las relaciones entre los adolescentes, y cómo puede contribuir a prevenir la violencia sexual y promover el respeto y la autonomía?"
ID_TS_Eng_Gha_E827A1B9,Как я могу отличить здоровое и нездоровое поведение в отношениях?,Как я могу отличить здоровое и нездоровое поведение в отношениях?,Как я могу отличить здоровое и нездоровое поведение в отношениях?
ID_TS_Eng_Gha_8C41561B,"Ke lipale life tse ling tsa katleho kapa bopaki bo tsoang ho bacha ba ruileng molemo mananeong a tataiso ho hlōla khatello ea lithaka, ho haha likamano tse phetseng hantle, le ho laola bophelo ba bona ba ho kopanela liphate le ho ikatisa, hona liphihlelo tsena li ka susumetsa le ho susumetsa bacha ba bang joang hore ba batle tataiso le tšehetso?","Ke lipale life tse ling tsa katleho kapa bopaki bo tsoang ho bacha ba ruileng molemo mananeong a tataiso ho hlōla khatello ea lithaka, ho haha likamano tse phetseng hantle, le ho laola bophelo ba bona ba ho kopanela liphate le ho ikatisa, hona liphihlelo tsena li ka susumetsa le ho susumetsa bacha ba bang joang hore ba batle tataiso le tšehetso?","Ke lipale life tse ling tsa katleho kapa bopaki bo tsoang ho bacha ba ruileng molemo mananeong a tataiso ho hlōla khatello ea lithaka, ho haha likamano tse phetseng hantle, le ho laola bophelo ba bona ba ho kopanela liphate le ho ikatisa, hona liphihlelo tsena li ka susumetsa le ho susumetsa bacha ba bang joang hore ba batle tataiso le tšehetso?"
